EVENT,ev_lat,ev_lon,dep,NET_STA,st_lat,st_lon,Mw_RCMT,RR,vs30,sf,Tmax_s,pga,T0_010,T0_025,T0_040,T0_050,T0_070,T0_100,T0_150,T0_200,T0_250,T0_300,T0_350,T0_400,T0_450,T0_500,T0_600,T0_700,T0_750,T0_800,T0_900,T1_000,T1_200,T1_400,T1_600,T1_800,T2_000,T2_500,T3_000,T3_500,T4_000,T4_500,T5_000,T6_000,T7_000,T8_000,T9_000,T10_000,pgv
IT-1976-0023,46.246,13.05,11.2,EU.GMN,46.29196,13.12313,3.8868,7.6078521006,445,NF,1.25,49.749626,49.855,52.7335,61.65285,79.18645,134.216,113.76,70.94705,72.0945,59.23615,44.7463,32.0507,24.9314,19.1712,14.9087,9.002045,5.962865,5.11932,4.50699,3.69376,2.96585,1.91992,1.531515,1.12701,0.865567,0.683292,0.4325,0.339253,0.2894845,0.244721,0.215114,0.179007,0.1395345,0.116739,0.1004285,0.0878615,0.078187,1.361225
IT-1976-0023,46.246,13.05,11.2,IT.MAA,46.185710907,13.0692358017,3.8868,6.86386842414,344,NF,2,28.0584075,28.0702,28.3902,30.9966,33.8504,69.51395,49.51075,53.8179,114.6005,134.9665,65.94645,44.8208,30.301,22.871,17.7583,12.5939,9.45714,7.427585,5.757905,4.08647,3.678475,2.54837,1.88777,1.54217,1.29471,1.04595,0.551476,0.3827975,0.28482,0.2295545,0.2076615,0.177242,0.140621,0.1160835,0.098239,0.085381,0.0751605,1.18469
IT-1976-0023,46.246,13.05,11.2,IT.MAT,46.185710907,13.0692358017,3.8868,6.86386842414,344,NF,1.11111111111111,8.2737945,8.30968,8.72299,9.6481,11.1051,15.58465,26.003,24.39085,16.24035,16.6455,14.9595,13.08875,12.50055,11.72795,9.215015,5.362765,3.440355,2.775605,2.413105,1.81559,1.420655,1.102155,0.781275,0.616129,0.4540105,0.3314275,0.2097555,0.156179,0.122662,0.099891,0.086435,0.0714955,0.055124,0.0445355,0.037224,0.031932,0.027916,0.3465395
IT-1976-0023,46.246,13.05,11.2,IT.SMG,46.339722,13.061389,3.8868,10.4547560426,1500.5,NF,1.11111111111111,6.5611985,6.622625,7.344845,9.365665,13.1516,13.1606,12.49655,12.53175,11.09165,14.28315,12.66605,8.350125,6.13892,4.922785,4.757775,4.110915,2.70608,2.424455,2.145715,1.499445,1.037855,0.686737,0.4544535,0.316571,0.2472695,0.196643,0.126583,0.08985,0.0684685,0.0545925,0.046682,0.0377845,0.0288335,0.0233355,0.0194845,0.0164745,0.0146485,0.210551
IT-1976-0023,46.246,13.05,11.2,IT.SMU,46.339722,13.061389,3.8868,10.4547560426,1500.5,NF,1.11111111111111,22.569085,22.62855,23.77785,26.80335,32.7195,44.55785,55.8463,40.82875,42.80515,36.4591,25.87445,19.54565,18.19585,15.72555,12.8854,9.46109,6.608375,5.31362,4.50321,3.322005,2.747865,1.8026,1.229915,0.931037,0.7197525,0.5718335,0.363524,0.2590125,0.2002425,0.16275,0.1412685,0.1179865,0.091631,0.0745295,0.0632035,0.0544965,0.0479345,0.613372
IT-1976-0024,46.275,13.198,9.8,E.BUI,46.221667,13.090278,5.2,10.2055079016,254,TF,3.33333333333333,45.182747,45.2707,45.89005,47.006,52.97745,60.61065,79.4474,93.37475,130.0645,100.886,88.51585,71.9134,88.8158,82.4736,67.01135,57.87725,69.53035,64.21865,45.57395,40.14355,27.8568,14.5349,12.3465,9.591455,7.547075,6.12546,3.34032,1.8424,1.14868,0.8540645,0.7237185,0.635994,0.466961,0.382585,0.3061775,0.2505885,0.2159565,2.8951
IT-1976-0024,46.275,13.198,9.8,E.FRC,46.221111,12.996667,5.2,16.6415183731,454,TF,3.33333333333333,94.4696885,94.7078,96.9158,106.177,109.9005,133.411,338.8085,217.6485,235.402,248.2355,161.281,172.662,201.023,115.456,79.3453,44.3147,33.5123,28.0613,24.60865,16.8627,12.42915,7.679105,5.855605,5.18504,4.215265,3.396605,2.14624,1.39257,0.976979,0.8094585,0.707313,0.595744,0.462383,0.378604,0.3156605,0.2720725,0.2384655,3.77339
IT-1976-0024,46.275,13.198,9.8,E.SRC0,46.226389,12.998333,5.2,16.3174790886,946.9,TF,3.33333333333333,52.9939195,53.3208,55.29565,56.87885,59.90995,75.37475,118.4515,157.8955,161.009,60.4135,41.3578,44.30245,43.3726,31.4824,25.4294,17.35375,15.6162,18.5575,18.4507,12.47005,13.79865,8.70924,7.32191,5.968115,4.79656,3.443235,1.54701,1.21808,0.8905605,0.6044545,0.541791,0.384041,0.2126935,0.1734675,0.146479,0.126022,0.1098375,1.71797
IT-1976-0024,46.275,13.198,9.8,EU.GMN,46.29196,13.12313,5.2,6.07015741387,445,TF,3.33333333333333,182.7148745,182.7345,185.756,192.987,205.336,304.1065,347.0625,619.174,330.1655,391.6655,512.9475,346.5385,375.9595,351.425,267.7735,227.943,241.4805,226.2635,195.5255,136.0035,96.54595,50.87425,35.2691,26.15985,20.1686,16.12125,10.07434,6.949875,5.14946,3.969035,3.318795,2.63509,1.94923,1.547695,1.280815,1.091095,0.949833,11.59625
IT-1976-0024,46.275,13.198,9.8,IT.TRC,46.214469,13.224934,5.2,7.04172560577,780,TF,3.33333333333333,185.365906,185.7595,195.719,233.2435,327.825,394.2595,714.7485,294.2785,347.435,171.851,102.5995,108.322,84.3314,73.70255,88.22825,65.66655,58.14125,51.37575,42.1453,44.6959,37.76855,29.63815,20.3278,13.62125,9.2838,6.81419,4.494715,2.54695,1.786105,1.379845,1.15424,0.9410335,0.7321695,0.594086,0.4985395,0.4253455,0.3726165,5.56674
IT-1976-0025,46.256,13.233,4.3,E.BUI,46.221667,13.090278,5.6,10.1388032635,254,TF,5,168.157394,168.3255,169.8605,171.4145,177.619,187.6235,207.327,213.0505,222.465,279.9935,274.7145,282.1505,366.363,443.2425,467.7495,464.5995,430.659,380.2195,327.7665,248.3045,184.7055,123.238,82.9593,55.8215,38.9692,29.2813,18.68405,13.43075,10.096035,7.834775,6.501725,5.054375,3.571875,2.723635,2.20711,1.82129,1.549435,16.47975
IT-1976-0025,46.256,13.233,4.3,EU.GMN,46.29196,13.12313,5.6,8.81971482642,445,TF,5,317.0299835,317.689,324.057,347.9145,348.591,428.894,429.996,584.39,521.325,577.4715,506.4875,458.1845,474.1555,561.6005,651.2095,720.1405,754.036,707.6265,624.1025,441.167,325.1115,213.375,159.5115,107.056,73.38955,54.7384,33.66715,23.12065,16.71645,12.6508,10.40685,8.06109,5.689585,4.304215,3.4171,2.793285,2.365015,29.61695
IT-1976-0025,46.256,13.233,4.3,IT.SMT,46.339722,13.061389,5.6,15.5917542831,1500.5,TF,5,45.1644325,45.25535,47.56255,54.7566,62.72675,108.9085,167.048,106.98,77.87865,71.806,69.9355,52.65895,43.4986,41.4451,39.82345,37.52265,41.4405,41.27635,39.4266,34.31765,28.0987,22.0552,15.64815,11.3476,8.56014,6.78926,5.058635,4.649765,3.607655,2.492145,1.89409,1.3712,0.925359,0.659203,0.505904,0.401121,0.3246505,3.122635
IT-1976-0025,46.256,13.233,4.3,E.FRC,46.221111,12.996667,5.6,17.359546309,454,TF,5,195.0371855,195.3265,198.2435,199.8,217.3425,252.923,350.055,324.6985,504.6135,430.6595,534.6935,774.811,670.4535,462.8615,313.2255,224.4825,160.1885,127.633,112.2725,83.32525,64.4746,46.0552,28.14995,20.69385,15.4281,12.1283,8.10139,6.068245,4.47292,3.4634,2.78213,2.06659,1.520125,1.16533,0.9713245,0.841229,0.7401645,11.50205
IT-1976-0025,46.256,13.233,4.3,E.SRC0,46.226389,12.998333,5.6,17.2251192113,946.9,TF,3.33333333333333,88.6018905,88.94875,91.74065,99.5027,101.65015,124.8325,225.011,255.9305,277.45,241.4725,228.4845,200.504,131.534,94.0891,79.97425,78.122,51.80145,47.6202,49.49695,41.3362,45.51815,22.5558,21.45935,18.2498,13.32695,10.20171,5.223705,2.89942,2.239305,1.578615,1.260585,0.8607655,0.619406,0.4683385,0.369803,0.30225,0.262,4.085695
IT-1976-0025,46.256,13.233,4.3,IT.BRC,46.185738,12.551873,5.6,51.8716403535,976,TF,2.5,11.4722265,11.49365,11.91255,12.518,14.73185,23.33165,25.2059,46.30145,30.4081,26.8386,16.33985,15.52465,10.23385,8.831885,9.080905,8.4013,8.280765,7.42293,6.858715,5.66438,5.23084,5.223975,3.93854,3.686305,2.707025,1.670435,0.9734115,0.718975,0.503519,0.363191,0.2604165,0.1795775,0.105301,0.075833,0.0641575,0.0549115,0.047004,0.4659715
IT-1976-0025,46.256,13.233,4.3,IT.CNG,45.881569,12.288142,5.6,81.7093604785,283,TF,1.66666666666667,10.6833555,10.696,10.9847,11.31895,11.61775,12.50515,15.20685,26.39845,37.3667,29.07265,23.4969,23.09985,20.5173,22.5532,30.9846,24.51085,23.3883,21.1583,18.74945,13.8982,10.5281,6.23887,4.53491,2.608915,1.998735,1.471265,0.8235575,0.534699,0.3811405,0.2897905,0.240773,0.189986,0.1383995,0.1076925,0.0876155,0.073569,0.0641395,0.825491
IT-1976-0026,46.277,13.21,8.2,E.BUI,46.221667,13.090278,4.4198,11.0934922325,254,TF,3.33333333333333,59.9440995,60.31085,63.0162,77.6342,97.3519,114.614,178.694,131.2825,81.3687,49.86495,31.7192,30.5516,36.62275,40.7498,45.58225,35.14925,35.4984,28.28265,23.60265,16.01865,11.36865,7.285895,5.42277,3.957035,2.76416,2.157615,1.52216,1.078335,0.7940675,0.609821,0.506964,0.3986445,0.29054,0.2260215,0.1848155,0.155771,0.134443,1.741835
IT-1976-0026,46.277,13.21,8.2,E.FRC,46.221111,12.996667,4.4198,17.5850776911,454,TF,1.11111111111111,20.965397,21.0235,22.5985,29.8203,31.8683,34.997,50.7645,58.3456,68.43535,36.77125,27.40535,15.61415,11.1898,9.60935,7.118105,4.98278,3.433005,2.846565,2.441495,1.86028,1.5159,1.033005,0.7754795,0.57736,0.435381,0.3460205,0.225339,0.159835,0.121633,0.0989825,0.088425,0.078112,0.0646545,0.0550625,0.0485185,0.042924,0.038476,0.608024
IT-1976-0026,46.277,13.21,8.2,EU.GMN,46.29196,13.12313,4.4198,6.89810263887,445,TF,1.42857142857143,159.65255,160.0965,166.2005,186.293,238.515,366.9705,561.3285,286.5735,162.3165,160.498,146.3295,95.42255,69.22375,55.4098,56.73145,61.1708,40.55825,29.9631,22.89175,16.80225,11.4043,6.95436,5.16477,3.629615,3.00529,2.495815,1.63641,1.15023,0.8553165,0.6599775,0.555834,0.461121,0.3873235,0.3325445,0.292407,0.2608685,0.234559,3.77114
IT-1976-0026,46.277,13.21,8.2,IT.SMT,46.339722,13.061389,4.4198,13.4037508625,1500.5,TF,1,7.007178,7.084165,8.003395,12.80925,15.42935,17.58595,13.0989,11.2975,7.551335,8.780085,6.757055,4.59596,3.098745,2.697105,2.861765,1.54432,1.724355,1.313625,1.05332,0.919991,0.8501785,0.460967,0.327007,0.179186,0.137695,0.1085295,0.0717315,0.0516525,0.039461,0.031433,0.026767,0.0217185,0.0166765,0.013458,0.0111495,0.009457,0.008319,0.1335545
IT-1976-0027,46.285,13.203,6.8,E.BUI,46.221667,13.090278,5.9,6.24682701426,254,TF,6.66666666666667,108.1372035,108.302,109.259,109.702,116.0175,161.575,162.822,179.7685,281.8415,214.842,248.0005,212.0145,214.6655,174.1035,194.816,265.8135,261.3475,253.214,231.677,169.772,148.5715,100.101,89.9751,96.3099,82.12995,65.49955,32.2083,20.4198,16.2603,11.5334,8.627385,5.4773,3.619455,2.67948,2.09983,1.714305,1.43513,11.46745
IT-1976-0027,46.285,13.203,6.8,E.FRC,46.221111,12.996667,5.9,13.0590843091,454,TF,5,219.756966,220.4105,222.601,234.194,253.5055,335.933,481.0735,749.789,595.002,493.9395,437.65,487.2345,489.0405,367.5215,254.012,118.817,92.19055,69.672,62.6779,53.67945,49.6997,48.5127,52.07405,39.3412,30.6824,32.6754,29.7708,17.9,9.966025,6.351505,4.925,3.401805,2.183195,1.53641,1.25018,1.0081295,0.8517125,9.419075
IT-1976-0027,46.285,13.203,6.8,E.SRC0,46.226389,12.998333,5.9,12.8067208296,946.9,TF,6.66666666666667,112.2711065,112.507,114.3255,119.3355,124.935,117.833,163.824,277.581,237.9525,348.305,257.5205,154.1525,152.5495,123.44,85.8766,73.7058,70.9763,77.1583,70.4834,60.71195,55.999,66.7875,70.07415,48.9874,38.9213,33.7762,33.8925,18.34055,10.6098,6.13609,4.710265,3.297915,2.047795,1.496075,1.151145,0.898516,0.7414585,6.477915
IT-1976-0027,46.285,13.203,6.8,EU.GMN,46.29196,13.12313,5.9,3.2552326734,445,TF,3.33333333333333,459.148773,460.477,474.713,520.069,580.345,838.0625,683.6765,1013.44,870.0095,736.2825,602.7595,674.186,775.459,807.868,860.0525,974.572,1015.9135,1197.525,1284.105,1093.975,744.6895,491.627,368.6875,315.8785,278.944,218.129,111.7495,64.31275,43.6675,29.7448,24.59365,19.5033,13.94765,10.56945,8.26581,6.688505,5.56666,52.4007
IT-1976-0027,46.285,13.203,6.8,IT.CDR,45.958889,12.984167,5.9,35.0111381384,289,TF,6.66666666666667,23.323617,23.35475,24.3524,25.80505,27.0394,39.93275,50.5812,68.4612,45.89365,72.1229,75.49405,60.8954,42.6454,42.6788,36.8325,39.94325,41.0464,40.6077,45.1109,46.13195,51.0266,45.11225,30.36985,23.78575,23.6946,22.21785,19.36515,13.427,11.84945,8.81447,7.957235,5.498805,3.58491,2.165615,1.507975,1.142195,0.842979,2.793925
IT-1976-0027,46.285,13.203,6.8,IT.CNG,45.881569,12.288142,5.9,78.9247830841,283,TF,4,14.851223,14.8566,15.1767,17.1542,17.80965,19.9557,23.933,44.0824,50.0878,31.5846,32.51685,30.7907,27.195,24.9179,25.4463,20.19905,17.7199,15.61115,12.5518,8.174,7.13623,5.747225,6.080675,3.729145,3.122855,3.34654,2.45486,1.68756,1.299605,0.8080725,0.6443945,0.6159445,0.5212145,0.2635125,0.176538,0.139284,0.1132125,0.8130495
IT-1976-0028,46.294,13.2,12.8,E.BUI,46.221667,13.090278,4.9528,11.6711274929,254,TF,2.5,34.6031685,34.6542,35.6222,36.0706,46.3946,75.853,68.10585,75.14165,82.1581,107.9455,77.89355,48.7663,31.9967,29.5778,28.7538,26.91045,18.89485,17.55125,15.45795,10.1845,7.07797,4.83598,3.48426,2.485655,1.602395,1.323825,0.825421,0.603046,0.4455855,0.341276,0.297964,0.254626,0.1994265,0.161148,0.134566,0.1152475,0.1006835,1.387
IT-1976-0028,46.294,13.2,12.8,E.FRC,46.221111,12.996667,4.9528,17.6473966831,454,TF,1.42857142857143,55.3262845,55.3795,57.00345,59.02555,65.67685,84.51955,151.621,134.845,141.2195,127.2365,154.4895,115.078,79.0234,45.69065,28.25625,15.763,9.426475,7.819925,6.9379,5.979075,4.930965,3.154635,2.086135,1.68488,1.332985,1.101725,0.7714655,0.580768,0.4651695,0.3827315,0.3345655,0.2812805,0.2213965,0.1822155,0.154512,0.1341675,0.12018,1.93197
IT-1976-0028,46.294,13.2,12.8,EU.GMN,46.29196,13.12313,4.9528,5.92743606157,445,TF,2.5,97.067856,97.826,103.052,108.078,131.22,220.952,282.509,205.717,213.3175,202.321,199.087,152.9875,120.235,100.2959,89.9705,60.7538,49.92015,44.22005,37.9669,28.8414,21.91895,13.3931,9.07403,7.242885,5.892535,4.873805,3.232245,2.307175,1.746715,1.38245,1.176825,0.9537735,0.717564,0.5712325,0.472222,0.401762,0.349029,4.153135
IT-1976-0028,46.294,13.2,12.8,IT.SMT,46.339722,13.061389,4.9528,11.8238351464,1500.5,TF,1.66666666666667,57.228687,57.7423,62.0551,87.32305,109.902,182.527,119.316,60.88985,42.5563,34.10575,26.6355,23.12755,21.1677,17.2172,14.4835,11.0122,8.58258,7.73501,6.950235,5.493355,4.555245,3.26561,2.413835,1.93726,1.406165,1.0001185,0.676814,0.4923945,0.371528,0.2907985,0.2444605,0.194274,0.1411155,0.1085465,0.0905635,0.081072,0.0727205,1.289695
IT-1976-0029,46.323,13.191,8.1,EU.GMN,46.29196,13.12313,4.7396,6.26411834455,445,TF,2,77.7218135,77.81175,79.8848,86.14125,104.5325,141.321,238.582,189.595,132.7555,115.6615,90.15575,54.1,42.43615,33.8781,28.7535,23.1948,18.59975,15.9023,12.75005,9.36209,7.37401,5.076165,3.90015,3.049075,2.5249,2.119955,1.448,1.055915,0.8131475,0.654949,0.564356,0.4647775,0.3581625,0.29017,0.243687,0.2101115,0.1846305,2.412095
IT-1976-0029,46.323,13.191,8.1,IT.SMT,46.339722,13.061389,4.7396,10.1516160647,1500.5,TF,2.5,14.329403,14.3478,15.7053,22.70235,30.3046,46.58395,37.22915,20.5124,14.2999,7.453645,6.35833,5.99087,4.879375,4.51779,4.38506,3.318775,2.61934,2.514345,2.373495,2.14828,1.89778,1.464255,1.095905,0.8528425,0.7046115,0.58379,0.348677,0.21557,0.1525495,0.121298,0.1027605,0.0809295,0.057317,0.0433855,0.0348755,0.029359,0.02531,0.3653945
IT-1976-0030,46.3,13.174,11.3,E.BUI,46.221667,13.090278,6,5.08272113624,254,TF,5,84.117786,84.1551,87.14365,95.14,127.966,140.583,193.1965,205.5155,308.697,220.041,195.047,146.935,125.4675,114.359,127.5385,175.2455,166.099,126.664,132.644,122.7945,96.7078,60.45495,63.02955,63.27525,39.70835,29.10455,24.0448,23.1177,16.95425,11.93155,8.096895,5.288555,3.27921,2.296385,1.73589,1.3495,1.088855,7.350945
IT-1976-0030,46.3,13.174,11.3,E.FRC,46.221111,12.996667,6,11.2164268017,454,TF,6.66666666666667,334.025833,334.412,344.641,380.759,393.6035,480.5345,541.629,993.448,995.1985,663.3645,535.442,574.126,673.3795,951.5975,936.1305,488.6125,303.082,224.9645,180.1395,131.2775,115.6825,109.3435,108.0135,96.37845,85.21925,74.0397,50.64165,32.97925,22.38865,16.1791,12.6759,9.528935,6.79271,5.216665,4.14008,3.378365,2.824395,23.67135
IT-1976-0030,46.3,13.174,11.3,E.SRC0,46.226389,12.998333,6,10.9009878445,946.9,TF,10,178.920021,178.9925,181.262,187.7715,182.8795,245.7765,299.754,427.4675,573.439,412.094,331.6815,327.715,408.841,381.202,319.659,208.326,144.311,146.5395,157.2075,160.4345,155.601,139.1845,103.5995,98.14285,85.28755,69.01765,53.01475,33.79845,23.78365,17.3946,13.9691,10.6322,7.13609,4.976125,3.66332,2.92287,2.390525,14.6801
IT-1976-0030,46.3,13.174,11.3,EU.GMN,46.29196,13.12313,6,1.15119298581,445,TF,2.5,248.811,248.865,260.572,299.7145,347.863,520.4725,585.057,543.1605,618.862,583.469,543.1495,453.897,394.769,336.514,303.579,370.9245,400.403,389.5335,350.672,328.9195,261.7065,222.837,176.3685,121.774,86.8496,67.9885,36.4978,20.99155,14.7224,10.62285,8.466025,6.293755,4.25373,3.125505,2.413445,1.98304,1.68974,23.11155
IT-1976-0030,46.3,13.174,11.3,IT.TRC,46.214469,13.224934,6,3.91745033438,780,TF,6.66666666666667,112.460888,112.9585,117.908,124.843,133.5365,195.495,344.7415,429.248,261.4095,216.9895,152.5145,125.8485,141.161,114.4325,105.7625,92.38335,111.451,97.1821,68.5541,67.6762,63.3822,39.6271,25.2988,19.5649,17.5444,16.4064,13.73985,8.637325,7.467305,6.038005,4.4698,3.487825,2.159745,1.40937,0.993628,0.7770195,0.6339365,4.569695
IT-1976-0030,46.3,13.174,11.3,IT.BRC,46.185738,12.551873,6,45.507631522,976,TF,2.5,21.3084805,21.338,21.6078,23.58005,27.1225,37.655,42.14595,62.1342,49.0196,54.14915,39.1706,37.67365,42.1387,40.34475,27.69365,19.9101,23.39675,24.71535,28.82945,29.6591,22.2037,14.61455,9.35217,6.04378,4.2927,3.1889,2.08933,1.28434,0.8841135,0.6914955,0.5767645,0.444622,0.290936,0.2118535,0.1732235,0.1444075,0.1226635,1.5104
IT-1976-0030,46.3,13.174,11.3,IT.CDR,45.958889,12.984167,6,35.0300005603,289,TF,5,33.2783415,33.3768,33.9339,35.9411,38.1191,52.4059,80.23995,103.4535,76.72565,88.34335,88.96335,81.0106,76.99625,91.68835,106.1585,93.73005,58.96235,59.54435,60.55095,42.6747,38.02895,29.4769,24.7092,19.56885,16.1496,11.7139,11.42125,8.64205,8.388825,7.36035,6.03944,4.27614,2.247025,1.266885,0.816197,0.598486,0.4761285,3.02806
IT-1976-0030,46.3,13.174,11.3,IT.CNG,45.881569,12.288142,6,77.5114260286,283,TF,3.33333333333333,22.7965325,22.8142,23.23045,23.26385,23.9644,25.22385,32.119,58.28235,68.2951,56.98125,58.91715,52.591,51.55005,65.1189,70.90635,51.8043,52.6853,42.61385,35.88905,39.6636,25.60165,14.64195,13.35735,10.07625,6.41677,7.5214,4.535225,3.044925,2.03976,1.29929,0.930368,0.726075,0.479229,0.3349945,0.250324,0.1993445,0.162922,1.91176
IT-1976-0030,46.3,13.174,11.3,IT.CRD,46.524823,12.1172,6,82.3868680633,1001,TF,5,9.578666,9.58686,9.997145,12.0368,12.4107,13.1702,12.67745,13.8194,14.50295,16.47765,21.39605,21.8054,21.81755,22.17555,20.3849,27.4234,36.09375,33.54585,32.19775,34.2605,26.7082,16.4547,13.90675,10.4463,8.29035,5.874105,4.662915,5.32601,5.24471,4.116795,3.15185,1.94769,1.169025,0.744917,0.4983605,0.356913,0.272038,1.57398
IT-1976-0031,46.29,12.98,15,IT.TLM1,46.381401,12.9839,3.6736,10.1643772856,458,NF,1.25,15.427663,15.5657,16.22745,18.6728,22.51665,32.74865,55.69685,40.70515,26.55055,16.6352,10.088875,9.131065,9.85785,8.87051,6.645025,3.642815,2.53999,2.160485,1.790175,1.37636,1.105165,0.7332065,0.490957,0.351553,0.2590465,0.202532,0.126837,0.0915935,0.071485,0.0608695,0.054405,0.047061,0.0382215,0.0322605,0.0278575,0.024619,0.0219215,0.3264975
IT-1976-0032,46.305,13.257,11.8,E.FRC,46.221111,12.996667,4.4198,22.1308654401,454,TF,1.66666666666667,33.4037055,33.41755,37.9865,41.81085,46.35665,58.06815,109.1585,102.4475,97.85065,72.2855,59.9401,43.1741,25.55575,17.15785,11.4333,8.049765,6.28513,5.23436,4.278805,3.307505,2.64916,1.59311,1.14349,0.934619,0.7356905,0.588485,0.3805755,0.280897,0.222093,0.183842,0.1604645,0.134501,0.106401,0.08888,0.0764105,0.067009,0.059864,0.9527045
IT-1976-0032,46.305,13.257,11.8,EU.GMN,46.29196,13.12313,4.4198,10.4154625363,445,TF,2,41.429388,41.50235,44.25615,56.3785,85.8982,109.9695,124.3115,58.56795,40.81325,45.3322,40.677,28.4049,22.54475,17.8245,14.1907,13.08255,10.9693,10.84065,9.05006,7.24506,5.934185,3.920185,2.8321,2.01248,1.602395,1.29523,0.804061,0.5463565,0.401187,0.307028,0.258605,0.207141,0.154774,0.122808,0.1009825,0.0856845,0.073984,0.9647975
IT-1976-0033,46.294,13.207,4.3,E.FRC,46.221111,12.996667,3.7802,18.1285676492,454,TF,1.25,17.026162,17.0452,17.84455,20.19735,18.5853,27.0575,43.77335,46.8517,40.5676,29.52895,27.46045,24.4401,13.83895,9.84972,6.858785,4.54228,3.020525,2.265325,1.868115,1.543705,1.262115,0.853868,0.631357,0.4907035,0.3855125,0.303334,0.202297,0.1517005,0.121836,0.10156,0.0895425,0.076096,0.061321,0.050935,0.0435745,0.0380045,0.0337705,0.5079705
IT-1976-0033,46.294,13.207,4.3,EU.GMN,46.29196,13.12313,3.7802,6.46644809133,445,TF,1,40.776718,40.78915,41.7354,49.6104,55.963,82.78295,135.6275,70.8181,55.673,54.29805,40.2069,22.7587,16.8855,11.9313,8.881525,5.92102,4.61114,3.86466,3.360275,2.742975,2.112485,1.253115,0.869491,0.696418,0.582634,0.505345,0.3709775,0.2859485,0.227989,0.187442,0.1632115,0.136578,0.106901,0.087633,0.0741745,0.0642235,0.056594,0.893611
IT-1977-0003,46.295,13.16,7.3,IT.SMG,46.339722,13.061389,4.8462,9.07721545041,1500.5,TF,1.42857142857143,13.1659355,13.51045,16.1528,31.4959,37.35465,26.149,27.71505,19.56285,11.75165,10.85845,9.89358,9.13537,9.45957,8.62873,6.62685,4.762135,3.70216,3.041275,2.71296,2.27544,1.95604,1.31704,0.8962425,0.69341,0.4884505,0.37637,0.209195,0.1506875,0.1129975,0.088385,0.074421,0.059613,0.0437565,0.0339465,0.0274295,0.0228395,0.0195405,0.2918595
IT-1977-0003,46.295,13.16,7.3,IT.SMU,46.339722,13.061389,4.8462,9.07721545041,1500.5,TF,2,13.4456075,13.5238,15.01575,18.201,23.2305,39.8606,29.6266,23.07305,21.4521,16.6138,19.06195,19.6342,18.03945,17.7601,15.6029,11.24885,9.55055,8.612375,7.762545,6.626265,5.72909,4.25418,3.187745,2.25113,1.549275,1.193045,0.720764,0.452422,0.3126685,0.244287,0.2049,0.1623885,0.11764,0.0904675,0.072585,0.060151,0.0517115,0.7705855
IT-1977-0003,46.295,13.16,7.3,IT.TLM2,46.381482,12.983997,4.8462,16.6140768187,458,TF,1.42857142857143,17.856907,17.9065,18.524,19.0313,19.7569,28.08195,37.1473,37.1944,56.8611,54.31735,33.94375,30.0208,28.70585,26.6312,24.78865,16.6435,12.78345,11.1335,9.519535,6.53169,4.855125,3.665275,2.59645,1.80875,1.278465,1.001775,0.5928045,0.412665,0.307013,0.239257,0.201103,0.160388,0.1177045,0.093058,0.0777255,0.066277,0.0574085,0.716942
IT-1977-0005,46.276,13.065,13.7,IT.SMU,46.339722,13.061389,3.9934,7.0886273267,1500.5,TF,1,28.7153155,29.28015,32.39995,38.69005,43.16055,56.19265,64.48565,41.73935,26.6527,18.37875,15.35125,14.53695,12.7191,10.98475,8.879105,6.49224,4.599645,4.164235,3.673725,2.782185,2.08102,1.284455,1.003891,0.789731,0.632431,0.5168095,0.3378115,0.241037,0.1833765,0.14593,0.1244965,0.1011095,0.075896,0.060046,0.0493055,0.0416135,0.035903,0.5483755
IT-1977-0005,46.276,13.065,13.7,IT.TLM1,46.381401,12.9839,3.9934,13.2765753396,458,TF,1,16.3346335,16.3963,17.2733,19.66175,23.22985,40.84765,43.62925,29.04855,29.0812,20.82705,16.6958,14.0113,9.89768,7.25067,4.972445,3.316555,2.3103,2.062445,1.85999,1.430025,1.095865,1.014465,0.666567,0.41796,0.3019885,0.2190805,0.144612,0.1090485,0.086793,0.071956,0.0645655,0.056686,0.0466645,0.0392105,0.0338195,0.029422,0.0260405,0.395168
